District,Year,nitrogen,phosphorus,potassium,ph,temperature,rainfall,humidity,irrigation_type,crop_variety,soil_type,yield
Raigarh,2014,110.53680874949318,41.350053615675264,46.96907440040282,6.2,22.279773014718494,1241.9185834972068,79.35527281479636,1.0,1.0,2.0,5.365658736042723
Bastar,2023,79.29186690923417,34.33755020573796,34.7404205852203,5.5,25.313759704162745,1497.709129866986,85.41848828844965,2.0,2.0,1.0,4.6108714169000855
Korba,2019,98.29349124090157,35.047408848877666,50.41397776028572,6.2,22.71566320304782,1177.013409074799,76.27829012527768,1.0,1.0,2.0,4.8416023955253555
Bilaspur,2020,111.05295210095379,62.66732178541689,40.9666699328696,6.8,32.88521910993889,1205.2113546026226,78.75708947997543,0.0,0.0,0.0,5.896261091109646
Korba,2013,98.00382561706066,44.367796280499086,42.74841146574776,6.2,25.57303548840744,1151.2920133231082,66.18756258461919,1.0,1.0,2.0,5.220276625100887
Raipur,2023,133.18818128882037,45.086875867404736,53.24085402139266,6.8,33.75255936202707,1135.094779395422,84.3126059670506,0.0,0.0,0.0,6.251599037215755
Surguja,2024,86.74277022149674,49.85907584255615,43.6012329671156,6.2,25.678890955540492,1201.4596548971967,67.38717103457088,1.0,1.0,2.0,4.837217467730072
Bastar,2020,83.34903154079417,33.403567858811876,31.077209508814818,5.5,27.33471477337403,1527.6674577098577,78.15128336067355,2.0,2.0,1.0,4.996812664754728
Surguja,2015,101.9120925890276,46.56997556411843,46.16022965564808,6.2,22.656882916606108,1120.5545284480613,75.49573989256095,1.0,1.0,2.0,4.770745205546677
Raipur,2012,139.00360570232414,62.15243575712597,50.8160626724317,6.8,33.554550077542956,1287.7028431881306,70.53857352413054,0.0,0.0,0.0,6.433421089491342
Bilaspur,2016,120.56523167877579,60.22920526907324,41.21292275804117,6.8,29.6513192758535,1257.7739219257253,71.70183414736312,0.0,0.0,0.0,6.076397824571417
Raigarh,2022,90.62451971657593,40.893785451958365,53.85426892310248,6.2,25.635597039566694,1031.9733384155832,65.75178632738202,1.0,1.0,2.0,4.732492680287707
Korba,2014,92.29676101139837,39.52058537308763,54.64454133797112,6.2,22.638410140538216,1006.480618882492,74.9136550589428,1.0,1.0,2.0,4.598124977604399
Korba,2018,107.71251773736103,40.173226636790616,37.35621840847373,6.2,25.61384371518835,1226.6780410841104,66.33371313988988,1.0,1.0,2.0,5.030226917658282
Bilaspur,2021,118.38229484573239,49.301496032946766,50.48607663917207,6.8,31.894959328861063,1260.6182687914068,75.03212656645157,0.0,0.0,0.0,6.095554192012769
Janjgir-Champa,2022,125.38413987954378,52.289119523620336,45.46603331985449,6.8,29.386383426408898,1219.8297517533872,75.44088415425465,0.0,0.0,0.0,6.234491851557579
Durg,2014,124.18194281710755,64.01918246927815,53.109772959825534,6.8,29.017249161233114,1206.2486416597328,84.5773833162393,0.0,0.0,0.0,6.240007313462023
Korba,2018,95.78475807502319,47.33985546617798,53.897776681649624,6.2,25.175758021210537,1158.542948400152,68.58207773269143,1.0,1.0,2.0,4.979889399309423
Bilaspur,2012,107.30259529582806,53.032575609678965,55.26783402511199,6.8,28.807024698332143,1162.1608795991672,78.00293848414013,0.0,0.0,0.0,6.050495345274945
Bastar,2014,84.44886518497952,36.26678011698497,37.120740615157644,5.5,27.827093470045178,1595.760310542672,79.91382434432956,2.0,2.0,1.0,4.942570117831851
Raigarh,2019,88.69290478815475,35.53679533119237,51.105543796161896,6.2,24.6096993924945,1000.307280610773,74.45562672681116,1.0,1.0,2.0,4.563081361660579
Janjgir-Champa,2013,108.79758204898607,51.109859415186,56.67096305326273,6.8,28.619547386063807,1106.7673068481124,81.18978485395402,0.0,0.0,0.0,5.857731602929137
Raigarh,2019,112.46792922011007,36.57397835500053,50.496715366796835,6.2,23.186470692496492,1229.6885493498312,77.22312827485908,1.0,1.0,2.0,5.190974197217419
Durg,2016,139.300262420476,60.67154176504405,44.104670136620896,6.8,31.87977206963875,1185.5389584460404,84.13388819861984,0.0,0.0,0.0,6.716723436190074
Surguja,2022,88.90493185805309,38.90489571453483,49.811349514476326,6.2,24.185478923270388,1235.9739620612436,67.5608082764809,1.0,1.0,2.0,4.8304901460415
Durg,2014,135.90725032078583,55.51717180551202,46.840996306445554,6.8,33.80690163787042,1157.5720800023212,83.69709474592995,0.0,0.0,0.0,6.6044919166130365
Raigarh,2014,93.68739930702058,39.33789788334043,42.64586640175306,6.2,25.37777775913657,1052.2892521937024,70.44692888828145,1.0,1.0,2.0,4.8603925940234625
Janjgir-Champa,2012,109.79309464333795,63.62019197945126,49.20542311316345,6.8,29.130730270785243,1275.791330134049,73.41700930962783,0.0,0.0,0.0,6.0583821404479625
Bilaspur,2018,108.19522423409582,56.14650440858743,54.99668762873737,6.8,30.872153476984384,1204.1504823926616,83.79712310260973,0.0,0.0,0.0,6.007966256944385
Raipur,2021,131.59166603000568,52.916835891202815,57.370068560031484,6.8,30.06795286733238,1287.2297105566784,78.56993101761199,0.0,0.0,0.0,6.438199538543734
Raipur,2019,118.42744183798061,60.981792310551754,47.18224643662245,6.8,30.924357799418065,1143.7211064632666,79.79036666305561,0.0,0.0,0.0,6.284461366817989
Durg,2010,131.89794197955214,55.9640217503874,44.09210618777832,6.8,31.26884925245497,1223.8656885069743,81.58156605026164,0.0,0.0,0.0,6.302814795972216
Surguja,2023,107.89079966587954,42.760413471325904,37.81035539392511,6.2,26.92433400219453,1100.3210897289764,74.3957229391723,1.0,1.0,2.0,5.011472842982127
Janjgir-Champa,2015,118.96357966823399,53.40520176738191,49.274580347398,6.8,31.322704782927122,1281.4974098664197,71.26789233389522,0.0,0.0,0.0,6.132412150226089
Raigarh,2016,86.40737013196485,44.52343798795585,43.72345793308986,6.2,22.997314426711768,1113.6769496641946,70.17622532273433,1.0,1.0,2.0,4.732555928161684
Korba,2017,113.6424509933692,38.25191929984777,42.0699193358391,6.2,22.674522413308313,1082.9609538679465,71.08238314471257,1.0,1.0,2.0,5.19217519108782
Durg,2022,139.39944391555048,62.46060562024252,47.69311084100467,6.8,29.1709836514091,1121.9678028468122,78.90137985301268,0.0,0.0,0.0,6.409264962135277
Korba,2018,103.721531427717,47.382348940054285,42.59068325782611,6.2,22.37921238988155,1223.9379242526911,69.5671135987185,1.0,1.0,2.0,5.18762586698188
Raigarh,2018,89.90143958371482,45.943646880744,44.99966069417291,6.2,25.45518672839782,1032.5371339762528,74.8509062210748,1.0,1.0,2.0,4.589718941776264
Raigarh,2016,87.57459745762843,47.157093801793415,40.971817884901796,6.2,22.40768473486394,1172.2701128215053,65.25820872219761,1.0,1.0,2.0,4.729926574503636
Raigarh,2019,85.26647435394426,46.43340995644495,37.02323776797817,6.2,24.213482443922963,1224.3466211102573,74.79250548220087,1.0,1.0,2.0,4.755998979524992
Surguja,2016,101.05675300375205,42.10865916465953,42.52745259693938,6.2,23.117912664618732,1138.9560125646133,74.2898050149391,1.0,1.0,2.0,4.791396937012668
Durg,2022,100.31128945628518,52.537106369887766,54.32943002834379,6.8,28.040922836133536,1222.3966836796667,71.17397201384996,0.0,0.0,0.0,5.799955693658197
Bastar,2024,93.19311196186848,38.60973897624575,33.5873628999919,5.5,27.666729089423853,1530.0666745658275,83.78952545047554,2.0,2.0,1.0,4.989373757621735
Bastar,2022,75.57446214455125,38.13605675664047,39.50408503129311,5.5,27.57949019862045,1438.2440811905763,87.7425387486327,2.0,2.0,1.0,4.451949154162357
Bastar,2014,88.42493191035652,43.31890233842787,34.05514350785783,5.5,25.773566646608913,1341.0782963195834,87.8428317447942,2.0,2.0,1.0,4.648256885229135
Raipur,2010,143.60863026963358,49.47815641317493,51.644858672290574,6.8,30.794918635483604,1122.4029533734686,81.1248199455477,0.0,0.0,0.0,6.50538212942854
Bastar,2024,90.86780783998715,30.712469311323066,31.52185510009935,5.5,25.45730011989344,1472.4868926559107,86.2069359142175,2.0,2.0,1.0,4.852501349107406
Durg,2018,135.93705524756933,57.419530404604245,54.29185973781252,6.8,30.258303259909987,1183.135033200609,74.11257304927996,0.0,0.0,0.0,6.237813295975886
Raigarh,2016,105.02753808080638,43.87499994872134,52.2933372633431,6.2,25.842457655642768,1058.4230192053933,79.38192266244103,1.0,1.0,2.0,4.887205956003394
Raipur,2016,117.28335622162149,58.288187753656715,52.62052134302718,6.8,31.966847202041997,1146.7241200564706,75.72635947055039,0.0,0.0,0.0,6.035009226145918
Janjgir-Champa,2023,104.55140885436758,59.40565502929445,41.19298966908603,6.8,30.66415982942585,1210.0020388552198,78.37580479226213,0.0,0.0,0.0,5.85672942010658
Durg,2016,144.92388228941786,55.13610084056061,59.42372659593492,6.8,29.388504961939805,1236.9943152176024,81.16350823803919,0.0,0.0,0.0,6.611778912903236
Bastar,2010,88.00232639780651,38.23374211147632,31.688195485154587,5.5,28.131915668334756,1362.8696814314928,80.79031277260457,2.0,2.0,1.0,4.833115100109325
Janjgir-Champa,2013,136.03776694024936,56.260557454706515,53.89174975731109,6.8,28.12683448241954,1232.640520076473,79.61820052876067,0.0,0.0,0.0,6.527615806701862
Raipur,2022,110.16689717833512,57.733872053507895,52.821625860362545,6.8,30.462896094678378,1113.6679922762237,75.20467505772922,0.0,0.0,0.0,5.71226826973135
Janjgir-Champa,2018,119.03061407580245,45.053964940868866,59.559447529185874,6.8,28.425445142193613,1133.5169775966533,79.65582291402146,0.0,0.0,0.0,6.036497881056158
Bilaspur,2019,146.14903214242327,60.06314597233425,55.41134159056509,6.8,28.541539753562407,1241.7100480814079,84.28876669318603,0.0,0.0,0.0,6.719333313891493
Surguja,2014,94.25582655533535,41.51457407547832,42.70024941110256,6.2,23.877302461523634,1071.7961429163845,65.75549085263852,1.0,1.0,2.0,4.759856346302289
Korba,2017,107.15282683889318,40.78367262662418,42.048438441091704,6.2,22.38500470871892,1121.594760021501,78.72512089062737,1.0,1.0,2.0,5.029714910892625
Bilaspur,2013,136.02495700666435,64.77576614191562,57.79004207817226,6.8,32.88445334114242,1231.9266385505084,84.81012540359728,0.0,0.0,0.0,6.45563906538792
Raigarh,2013,109.01270980391698,45.98834063562528,43.63708828456846,6.2,25.10215622961344,1228.3566216709703,78.84545020358225,1.0,1.0,2.0,5.0657807303701965
Bilaspur,2022,112.07341352916507,59.493193061014935,50.94717671105611,6.8,32.060385258052754,1249.1149372014002,79.44387552910534,0.0,0.0,0.0,5.853408563331799
Janjgir-Champa,2017,121.95568337467233,54.48330164826375,44.79549461676663,6.8,33.406578731186634,1137.4702540477822,71.57109129759647,0.0,0.0,0.0,6.093585891084752
Raigarh,2018,99.93445501201371,39.914380460717496,50.843056729380756,6.2,22.065689346371364,1013.5332955125992,66.13495624052683,1.0,1.0,2.0,4.823414772521095
Surguja,2017,105.3559158146158,42.56205851433163,44.43362264981498,6.2,26.675730085519547,1141.047785304424,72.58015096195518,1.0,1.0,2.0,5.076003698292452
Durg,2022,101.77969543412765,53.534947327572326,53.17828672982717,6.8,28.449261182150615,1297.8733560745122,71.78371468727701,0.0,0.0,0.0,5.9443368266452925
Surguja,2010,109.24456749139367,46.652032470840545,38.830569289151384,6.2,23.8361421591821,1148.2087873290989,66.06100021909849,1.0,1.0,2.0,5.241281009559124
Bastar,2017,98.09389571789912,38.3237964939851,37.99694729494815,5.5,25.689740352509823,1350.853959080961,83.88748226293211,2.0,2.0,1.0,4.938691382155557
Durg,2021,132.85695071492063,53.23490453086716,57.810203104925876,6.8,31.03235319240588,1193.5773192472977,80.93034759575886,0.0,0.0,0.0,6.521038980851528
Korba,2012,110.17603679654029,49.02424405049243,51.17370728465798,6.2,22.838617534428252,1049.8896055582647,78.9378919015731,1.0,1.0,2.0,4.881219484020226
Raigarh,2019,106.80544257928432,46.366214049852886,53.38338407486813,6.2,24.09684583852764,1199.6483736017108,68.85329227060224,1.0,1.0,2.0,5.148947846153873
Raigarh,2015,102.99853540512173,42.18664991633795,52.32412533505162,6.2,24.255332891833433,1076.1683780319152,79.63637211662281,1.0,1.0,2.0,5.099233564882144
Korba,2010,112.71700470339071,37.18116076117463,43.60129528538734,6.2,23.71582014407217,1103.7852845023835,73.8277878968018,1.0,1.0,2.0,5.125393932452067
Raigarh,2018,92.16789172665962,41.244871398897075,36.01275539592427,6.2,22.314628627863286,1039.0576968017265,67.7993160173981,1.0,1.0,2.0,4.7753850536240305
Durg,2013,142.59269001741782,57.67117348193605,44.04988613725407,6.8,33.54138830983733,1130.7157539135944,74.72652514264142,0.0,0.0,0.0,6.605409241123944
Bilaspur,2020,143.44011857970654,56.28409433022775,40.49611428487371,6.8,31.663361199397343,1188.6749210619569,75.75453137823261,0.0,0.0,0.0,6.630354089042456
Janjgir-Champa,2019,128.72277291754986,61.48999637154222,42.29950182491555,6.8,28.578013229331734,1242.244472901641,75.91308740165657,0.0,0.0,0.0,6.385931294428518
Raigarh,2019,91.9967975223178,45.81748619307204,52.07233512471383,6.2,24.539981573963207,1049.674847136403,71.8232796538583,1.0,1.0,2.0,4.617841293554753
Surguja,2020,108.02140975630678,42.64613168109255,51.65954575272514,6.2,22.51443445260384,1001.2162486171578,78.29854284392047,1.0,1.0,2.0,4.932053076089376
Surguja,2010,98.31616647168526,46.67226514653591,42.7150953256364,6.2,25.932252455038174,1113.4408173287509,74.95511958604857,1.0,1.0,2.0,4.846432347396538
Korba,2013,98.09187474326149,49.81231319604217,39.567550052543446,6.2,26.733589880459164,1221.3683984042843,73.23903806095124,1.0,1.0,2.0,4.791190570050028
Bilaspur,2016,147.0389040571777,55.10472311396252,43.87737469329919,6.8,28.819009105573215,1161.8605434267158,79.32919694722227,0.0,0.0,0.0,6.667686708965922
Durg,2013,130.7347327713681,64.51901061528422,48.68362478103577,6.8,32.49542835210597,1217.7464412013749,78.5656217910049,0.0,0.0,0.0,6.350660638195692
Raigarh,2013,114.66777691023206,36.46420067185252,39.04780404829593,6.2,23.455573194771226,1211.4626128918105,68.11506458035892,1.0,1.0,2.0,5.343434862564934
Raipur,2024,129.83182195599255,63.55942443929773,46.59403977040824,6.8,30.326423419330926,1271.4739698858461,71.23853773435428,0.0,0.0,0.0,6.409216809909749
Bastar,2011,80.80423341016886,37.698867735707104,41.49785113278374,5.5,27.290475183410173,1436.7252121108265,85.60013473571419,2.0,2.0,1.0,4.764584362933781
Durg,2015,143.00830710691343,62.03671932707201,42.07562490834914,6.8,31.86023208927477,1121.2619754211983,79.37595606704029,0.0,0.0,0.0,6.433350703288157
Raigarh,2011,99.45808968590435,42.47293547265266,39.678231674320614,6.2,23.513526188936027,1094.7658544603314,76.96752230538898,1.0,1.0,2.0,4.828197245212414
Bastar,2024,79.07947972917012,43.59817270149432,40.967123775184874,5.5,24.67134156898789,1406.91597794643,76.98769081614276,2.0,2.0,1.0,4.484292685206264
Janjgir-Champa,2019,121.78340096471558,55.408900622051114,53.57598414373578,6.8,32.11878270998923,1184.676888262007,72.45278796517263,0.0,0.0,0.0,5.961434132162826
Durg,2011,147.90764144899146,60.19097530990176,42.7155504209842,6.8,33.98785091654691,1114.8059683561607,76.45694132193339,0.0,0.0,0.0,6.657797228890102
Raipur,2011,107.95297408632862,50.30163129293249,54.63569950954866,6.8,28.92865454757483,1234.2726808449581,81.34565764792852,0.0,0.0,0.0,5.8550683001896635
Bilaspur,2019,113.12072971803168,49.744482832136185,47.34497633907945,6.8,29.79544638808925,1160.129429102553,73.58620245301051,0.0,0.0,0.0,5.915340809489455
Surguja,2022,103.00686140049172,35.686003878406424,54.91997264113554,6.2,26.46412010839167,1091.4168778645067,71.11660918755116,1.0,1.0,2.0,4.874117620038182
Janjgir-Champa,2012,114.90400390385602,48.95143777094424,54.04842875694517,6.8,29.890904306066364,1107.5358616153592,77.37950070995294,0.0,0.0,0.0,5.825622811173768
Bastar,2023,94.34577090725759,33.37347770338741,41.60727251262527,5.5,24.44658252837936,1384.6725106464196,81.39981256401308,2.0,2.0,1.0,4.961484874334977
Raigarh,2016,88.55373718443678,40.89240736307251,36.8877646525918,6.2,25.646353871741653,1224.0660237058864,65.71558690519652,1.0,1.0,2.0,4.771382381017707
Korba,2023,98.0176701048107,36.712574344991374,53.920369580247694,6.2,22.802536506739823,1121.815057376596,65.26855902549163,1.0,1.0,2.0,4.925672025052626
Durg,2010,102.69575626121008,55.83763887629314,48.941898008232876,6.8,31.395589633148997,1184.2583978143468,71.37386923215298,0.0,0.0,0.0,5.58502947737492
Bilaspur,2013,143.52912753771272,50.85241478762694,45.231702948607335,6.8,31.62892206163763,1144.4856714783873,74.7565520414309,0.0,0.0,0.0,6.430472688781507
Raipur,2018,126.12851323263598,51.21696254460517,56.006183174916906,6.8,33.41554990853175,1229.7404955257261,76.59581088988267,0.0,0.0,0.0,6.229385783753185
Raigarh,2020,107.99101188838671,41.60884691755706,47.48177178464847,6.2,25.436884643081104,1125.6429803777241,69.29742148947959,1.0,1.0,2.0,5.125246303449143
Raigarh,2010,97.73465953616953,38.9280879378171,39.00862018778569,6.2,25.19573573144029,1073.0893952839513,74.23203685057534,1.0,1.0,2.0,4.881308143441935
Janjgir-Champa,2021,148.34878888520637,51.49252420254457,50.85544056350831,6.8,33.73674921254555,1183.798177272157,82.42079492141997,0.0,0.0,0.0,6.6905158553985515
Durg,2017,129.05059404813883,54.5562723496828,54.46589003790154,6.8,28.774449499390926,1149.196061334734,70.61594988840598,0.0,0.0,0.0,6.300223486950964
Bilaspur,2019,103.82258113193386,60.97826736333972,59.71092281743856,6.8,32.97863599900763,1151.1672345498323,76.25346402577013,0.0,0.0,0.0,5.842746754208002
Raigarh,2019,85.83252192221069,38.15934728363344,53.298357408347094,6.2,25.276177845078394,1169.4278600447306,73.83992767446274,1.0,1.0,2.0,4.785171843883951
Janjgir-Champa,2010,124.67227860641704,46.59785362200752,41.34431071849144,6.8,29.563356020496236,1166.8754829541092,83.16791622033115,0.0,0.0,0.0,6.220183451319191
Durg,2024,122.32253469017992,63.675340687600126,40.865951753370744,6.8,32.6104467515947,1146.3948510843718,84.84332576805654,0.0,0.0,0.0,6.0969374439426
Raigarh,2018,90.92580415734193,39.43032404221552,36.33566546721224,6.2,25.229844290806916,1064.9074743878637,65.04638218940386,1.0,1.0,2.0,4.866550492633143
Surguja,2019,94.61488677765112,35.55464212086433,53.489841892437134,6.2,24.02900968828701,1178.3680184943144,74.7730618727165,1.0,1.0,2.0,4.808587862704175
Bilaspur,2021,110.42007386277162,55.58854782355877,53.864791664267486,6.8,29.77243814299364,1173.019231848465,72.3351994969721,0.0,0.0,0.0,5.8093874509485754
Bilaspur,2023,110.87347662747436,53.17985905223546,43.8208002409603,6.8,28.698963854682525,1215.8537403815226,74.04271602593407,0.0,0.0,0.0,6.016347207622402
Raigarh,2024,93.81343579830417,45.21701504988687,51.431150826081186,6.2,24.474623311052902,1213.4005268359922,71.58228739386074,1.0,1.0,2.0,4.960486994531188
Surguja,2011,90.71995045131824,49.59278044562442,43.917649728815604,6.2,25.84991713460801,1249.585934583619,71.02990114167693,1.0,1.0,2.0,4.874469626740133
